experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_cswl,condition_cswl,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,key_pressed,is_correct,rt,chance_level,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment,stimuli_set_pp,block_pp
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,5,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,3.01741527,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,6,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,1.967434168,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,7,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.134097934,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,8,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,1.584067969,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,9,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,2.384378736,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,10,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,1.584229064,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,11,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,2.017423302,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,12,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,3.667859487,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,13,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,2.434323691,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,14,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,1.951052409,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,15,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,2.517628799,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,16,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,1.683366601,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,17,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,1.934182454,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,18,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,6.068184445,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,19,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,1.884320054,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,20,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,1.683783397,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,21,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,1.300557319,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,22,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,1.884124598,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,23,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,4.967622485,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,24,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,1.41738189,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,25,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,1.367532878,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,26,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,4,1,1.600719709,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9.468834271,NA,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,2.667656147,NA,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,2.249933509,NA,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,3,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,3.484415246,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,4,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,3.801110978,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,5,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,5.13481678,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,6,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,1,0,7.018405039,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,7,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,4.7347834,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,8,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,3.167721745,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,9,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,3,0,5.701266629,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,10,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,3.050773615,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,11,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,3.651164171,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,12,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,3,0,3.284610524,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,13,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,1,0,2.517972625,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,14,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,2,0,5.184908528,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,15,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,3,0,9.118376569,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,16,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,2,0,4.884819011,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,17,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,2,0,3.167603489,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,18,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,1.633261606,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,19,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,4,1,1.567412852,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,20,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,2,0,4.61789239,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,21,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,5.984344739,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,22,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,2,0,3.151017802,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,23,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,1.684071814,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,24,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.917541015,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,25,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,2,0,2.884302256,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,test cswl,26,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,3,0,3.067385631,0.25,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,285,28,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6.201442005,NA,241,19,female,undergraduate,psychology,yes,NA,yes,7,17,yes,NA,yes,Spanish,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,Small hearing loss,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,7.151743847,NA,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,2.050802175,NA,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,3,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,3,0,4.701735189,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,4,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,3,0,4.884228179,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,5,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,4,0,3.634501729,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,6,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,1,0,3.21771041,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,7,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,4.583505436,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,8,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,2,0,6.60168869,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,9,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,2.484004698,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,10,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,2.284216933,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,11,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,9.285747117,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,12,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,2,0,4.284284763,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,13,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,3.817773867,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,14,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,1.500822881,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,15,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,3,0,7.101875222,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,16,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,3.084350183,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,17,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,3.700611092,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,18,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,4.701047522,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,19,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,2.250809493,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,20,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,4,0,3.283617623,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,286,29,test cswl,21,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,4,0,3.934457818,0.25,242,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,15,English,2,12,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
